id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,tvl,last_updated
1839,BNB,BNB,bnb,2553,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140887878.14,140887878.14,False,,5,,,,2025-05-28T18:46:00.000Z,687.4296837128865,1755497273.1528556,-10.2041,0.32592933,-0.27841344,2.69847448,14.11374396,14.07191975,13.13206495,96850509508.75989,2.8507,96850509508.76,,2025-05-28T18:46:00.000Z
5426,Solana,SOL,solana,927,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,520525599.45363176,601827587.5751346,True,,6,,,,2025-05-28T18:46:00.000Z,170.88948471256646,3440322471.276413,-3.9037,0.23973813,-4.18701369,1.13617175,16.41765061,36.16049387,23.27496476,88952351470.3309,2.6182,102846006326.52,,2025-05-28T18:46:00.000Z
3408,USDC,USDC,usd-coin,28296,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,61365043325.436035,61365043325.436035,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48'}",7,,,,2025-05-28T18:46:00.000Z,0.999609135461496,10677950259.784502,-11.443,-0.02413434,-0.01847316,-0.01251857,-0.04820871,-0.04632233,-0.01886855,61341057906.09636,1.8055,61341057906.1,,2025-05-28T18:46:00.000Z
74,Dogecoin,DOGE,dogecoin,1229,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149453726383.7051,149453726383.7051,True,,8,,,,2025-05-28T18:46:00.000Z,0.2194988339405655,1198518912.1966493,-10.8553,0.20674385,-3.66257792,-3.86847489,24.64460359,29.76264188,5.10838819,32804918669.2956,0.9656,32804918669.3,,2025-05-28T18:46:00.000Z
2010,Cardano,ADA,cardano,1524,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35334514487.46726,44994495302.31451,False,,9,,,,2025-05-28T18:46:00.000Z,0.7456316941411449,580572067.7568424,-14.6514,0.10163337,-2.73834296,-1.5212148,6.93463242,11.01783868,13.81420286,26346533898.945045,0.7755,33553426236.35,,2025-05-28T18:46:00.000Z
1958,TRON,TRX,tron,1181,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94870863355.74092,94870868959.37683,True,,10,,,,2025-05-28T18:46:00.000Z,0.27514887198972765,505801338.53386074,-13.6405,0.10524484,0.05944173,3.02818035,11.26361361,17.18889981,20.54001754,26103611037.0237,0.7683,26103612578.86,,2025-05-28T18:46:00.000Z
20947,Sui,SUI,sui,667,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem']",10000000000.0,3338327017.9116654,10000000000.0,False,,11,3338327017.9116654,11897748822.306732,,2025-05-28T18:46:00.000Z,3.5639854209817727,1017889088.7155259,-14.8001,0.09804104,-4.00751372,-8.56056799,0.29090106,55.69523808,25.6915487,11897748822.306732,0.3502,35639854209.82,,2025-05-28T18:46:00.000Z
32196,Hyperliquid,HYPE,hyperliquid,87,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem']",1000000000.0,333928180.0,999993930.0,False,"{'id': 32196, 'name': 'Hyperliquid', 'symbol': 'HYPE', 'slug': 'hyperliquid', 'token_address': '0x0d01dc56dcaaca66ad901c959b4011ec'}",12,333931719.0,11417061863.405888,,2025-05-28T18:46:00.000Z,34.18980951433933,279805503.623041,-15.8888,0.16280553,-9.12310105,24.5384816,96.76532162,166.20302393,67.69678128,11416940865.670017,0.336,34189809514.34,,2025-05-28T18:46:00.000Z
1975,Chainlink,LINK,chainlink,2016,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x514910771af9ca656af840dff83e8264ecf986ca'}",13,,,,2025-05-28T18:46:00.000Z,15.49625434717383,312983320.82875603,-14.8244,-0.00884092,-2.91381576,-2.25157881,5.11175874,14.21013621,1.21611122,10182588273.65679,0.2997,15496254347.17,,2025-05-28T18:46:00.000Z
5805,Avalanche,AVAX,avalanche,917,2020-07-13T00:00:00.000Z,"['smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,421158852.3617601,456161552.3617601,False,,14,,,,2025-05-28T18:46:00.000Z,23.035323459651263,339856948.325555,-15.2535,-0.4471624,-2.02818726,0.86569996,5.78167553,15.41401091,2.05729455,9701530392.048655,0.2856,16487503258.0,,2025-05-28T18:46:00.000Z
512,Stellar,XLM,stellar,709,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets', '2017-2018-alt-season', 'made-in-america']",50001806812.0,31125797158.20162,50001786892.81785,False,,15,,,,2025-05-28T18:46:00.000Z,0.2829175179298373,179483780.6920674,6.3328,0.09939889,-2.21497505,-2.39709652,-0.52528581,6.34324824,-1.24554543,8806033275.585985,0.2592,14146387075.26,,2025-05-28T18:46:00.000Z
11419,Toncoin,TON,toncoin,739,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025']",,2491584310.083075,5131070000.334487,True,,16,,,,2025-05-28T18:46:00.000Z,3.4209771660860815,909380012.5607581,457.5703,0.45832248,13.98832745,11.7365098,6.04867123,-8.86022181,0.65012881,8523653032.172543,0.2509,17553273308.73,,2025-05-28T18:46:00.000Z
3957,UNUS SED LEO,LEO,unus-sed-leo,61,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,923355048.9,985239504.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3'}",17,,,,2025-05-28T18:46:00.000Z,9.09687328514779,2046573.99176716,-48.9048,0.15832989,2.27752312,2.88198437,1.34488053,-5.29258834,-0.20583353,8399643877.044742,0.2472,8962598923.41,,2025-05-28T18:46:00.000Z
5994,Shiba Inu,SHIB,shiba-inu,967,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'base-ecosystem', 'animal-memes']",589552695333683.0,589249738948632.8,589504168190509.2,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce'}",18,589551575078137.0,8328514418.501643,,2025-05-28T18:46:00.000Z,1.4126863145769414e-05,162302164.30247244,-18.8857,0.14733825,-2.88942579,-3.48481283,4.1438159,11.72283206,-2.94199839,8324250420.807688,0.245,8328530244.2,,2025-05-28T18:46:00.000Z
1831,Bitcoin Cash,BCH,bitcoin-cash,1020,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america']",21000000.0,19875884.375,19875884.375,False,,19,,,,2025-05-28T18:46:00.000Z,409.3382383085166,225610621.15353948,-13.4185,0.45543516,-2.38372369,1.67522483,17.48587902,35.00612956,36.94276835,8135959494.886272,0.2395,8596103004.48,,2025-05-28T18:46:00.000Z
4642,Hedera,HBAR,hedera,342,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,42239760469.12971,50000000000.0,False,,20,,,,2025-05-28T18:46:00.000Z,0.18370737242916174,130673207.95211966,-9.8675,0.29516036,-3.8240611,-6.14431814,-4.22114679,7.97975151,-8.47042818,7759755407.820994,0.2284,9185368621.46,,2025-05-28T18:46:00.000Z
2,Litecoin,LTC,litecoin,1371,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'layer-1', '2017-2018-alt-season', 'made-in-america']",84000000.0,75904339.48347135,84000000.0,False,,21,,,,2025-05-28T18:46:00.000Z,95.11411791880141,397062920.7369026,-11.4815,-0.03412028,-1.52534264,-0.72835688,11.88078453,11.08633481,-25.11159883,7219574296.179627,0.2125,7989585905.18,,2025-05-28T18:46:00.000Z
6636,Polkadot,DOT,polkadot-new,912,2020-08-19T00:00:00.000Z,"['defi', 'substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'osmosis-ecosystem']",,1582030219.1445231,1582030219.1445231,True,,22,,,,2025-05-28T18:46:00.000Z,4.502918570505022,185322041.06381154,5.9504,-0.06463825,-1.56806401,-4.55197105,7.26727534,10.65005991,-9.71184881,7123753252.886003,0.2097,7123753252.89,,2025-05-28T18:46:00.000Z
328,Monero,XMR,monero,318,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season']",,18446744.07370955,18446744.07370955,True,,23,,,,2025-05-28T18:46:00.000Z,344.14293770763516,169415968.74553648,45.8531,0.94870654,-10.93824131,-9.53879203,33.50371518,61.00431447,64.65611592,6348316696.667315,0.1869,6348316696.67,,2025-05-28T18:46:00.000Z
11092,Bitget Token,BGB,bitget-token-new,31,2021-07-29T00:00:00.000Z,"['centralized-exchange', 'ethereum-ecosystem']",,1169993089.2,1169993089.2,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x54D2252757e1672EEaD234D27B1270728fF90581'}",24,1169993089.2,6126372398.385827,,2025-05-28T18:46:00.000Z,5.23624665387966,73941442.41581613,3.9627,0.09087709,-2.34047069,0.90233052,19.17078659,13.54054044,26.8186606,6126372398.385827,0.1803,6126372398.39,,2025-05-28T18:46:00.000Z
24478,Pepe,PEPE,pepe,575,2023-04-17T06:18:08.000Z,"['memes', 'ethereum-ecosystem']",420690000000000.0,420689899653543.56,420689899653543.56,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6982508145454ce325ddbe47a25d4ec3d2311933'}",25,,,,2025-05-28T18:46:00.000Z,1.3688034458713333e-05,1021847887.910212,-18.9286,0.46228728,-2.55781689,3.62996312,56.19569784,89.04210115,63.23502945,5758417842.890359,0.1695,5758419216.44,,2025-05-28T18:46:00.000Z
4943,Dai,DAI,multi-collateral-dai,3520,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin']",,5365382702.664872,5365382702.664872,True,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6b175474e89094c44da98b954eedeac495271d0f'}",26,,,,2025-05-28T18:46:00.000Z,0.9999303061955915,19688118923.290943,1.8233,-0.00392259,0.00624263,0.01008585,-0.01322868,-0.00358348,0.02760459,5365008768.732216,0.1579,5365008768.73,,2025-05-28T18:46:00.000Z
35697,Pi,PI,pi,56,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,7250652782.270884,100000000000.0,False,,27,7249672408.895736,5256855423.837095,,2025-05-28T18:46:00.000Z,0.7251162711002849,84153402.11952877,-38.1112,-0.32997299,-3.33187663,-11.95226699,18.18047851,-10.21743309,-72.6050334,5257566308.523169,0.1547,72511627110.03,,2025-05-28T18:46:00.000Z
29470,Ethena USDe,USDe,ethena-usde,153,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem']",,5221786818.819573,5221786818.819573,True,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4c9edd5852cd905f086c759e8383e09bff1e68b3'}",28,,,,2025-05-28T18:46:00.000Z,1.0007727707316607,112240712.6769549,16.2317,0.00297028,0.00487483,0.00955759,0.09879354,0.11231149,0.14286566,5225822062.840129,0.1538,5225822062.84,,2025-05-28T18:46:00.000Z
7083,Uniswap,UNI,uniswap,1238,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cmc-crypto-awards-2024', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'made-in-america']",,628688836.71,1000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1f9840a85d5af5bf1d1762f925bdaddc4201f984'}",29,,,,2025-05-28T18:46:00.000Z,6.695033991267604,641024621.8251547,68.9267,-0.04804286,2.11906822,9.25121362,23.70905669,12.52491513,-16.39926447,4209093131.703938,0.1239,6695033991.27,,2025-05-28T18:46:00.000Z
7278,Aave,AAVE,aave,1085,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'near-protocol-ecosystem', 'optimism-ecosystem', 'standard-crypto-portfolio', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,15142594.79520667,16000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9'}",30,,,0.15763466,2025-05-28T18:46:00.000Z,264.6133567153694,325674388.2854549,-29.5363,0.02248869,-4.28490428,6.52340302,60.04123332,56.59839692,29.76433081,4006932838.1403184,0.1179,4233813707.45,25419110840.01525,2025-05-28T18:46:00.000Z
1,Bitcoin,BTC,bitcoin,12198,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem']",21000000.0,19871137.0,19871137.0,False,,1,,,,2025-05-28T18:47:00.000Z,107776.42239317785,49298214662.98006,-11.8937,0.24865066,-1.97930776,0.61868998,14.51246442,30.54387686,27.1721793,2141640054744.705,62.9775,2263304870256.73,,2025-05-28T18:47:00.000Z
1027,Ethereum,ETH,ethereum,10316,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem']",,120725247.07261096,120725247.07261096,True,,2,,,,2025-05-28T18:47:00.000Z,2652.344951300152,19427344104.252808,-21.9418,0.11264942,-1.11639232,6.8103647,49.53769957,45.27973322,14.09210767,320204999567.5031,9.416,320204999567.5,,2025-05-28T18:47:00.000Z
825,Tether USDt,USDT,tether,130032,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,152913418919.93286,156004270711.01822,True,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdac17f958d2ee523a2206206994597c13d831ec7'}",3,,,,2025-05-28T18:46:00.000Z,0.9999740930956993,75130921822.80156,-11.4203,-0.02601202,-0.04598533,-0.04252581,-0.04303487,0.03341379,0.12540664,152909457406.62262,4.5007,156000229123.31,,2025-05-28T18:46:00.000Z
52,XRP,XRP,xrp,1617,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58686007292.0,99986107098.0,False,,4,,,,2025-05-28T18:46:00.000Z,2.2558586425746117,2218018145.9779215,-3.4933,0.65853827,-3.52581511,-4.83520219,-0.9337424,5.97538065,1.48956961,132387336747.85489,3.8966,225585864257.46,,2025-05-28T18:46:00.000Z
1839,BNB,BNB,bnb,2553,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140887878.14,140887878.14,False,,5,,,,2025-05-28T18:46:00.000Z,687.4296837128865,1755497273.1528556,-10.2041,0.32592933,-0.27841344,2.69847448,14.11374396,14.07191975,13.13206495,96850509508.75989,2.8507,96850509508.76,,2025-05-28T18:46:00.000Z
5426,Solana,SOL,solana,927,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,520525599.45363176,601827587.5751346,True,,6,,,,2025-05-28T18:47:00.000Z,170.9269011234217,3441260043.0412536,-3.8522,0.25120741,-4.16058439,1.30489813,16.42707477,36.189682,23.24778082,88971827670.02072,2.6163,102868524554.8,,2025-05-28T18:47:00.000Z
3408,USDC,USDC,usd-coin,28296,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,61365043325.436035,61365043325.436035,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48'}",7,,,,2025-05-28T18:47:00.000Z,0.999808879582718,10628748546.179092,-11.7354,-0.00060103,0.03445323,0.00537984,-0.02202031,-0.03797486,-0.00094152,61353315212.74915,1.8042,61353315212.75,,2025-05-28T18:47:00.000Z
74,Dogecoin,DOGE,dogecoin,1229,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149453726383.7051,149453726383.7051,True,,8,,,,2025-05-28T18:47:00.000Z,0.21953597414491222,1198793227.3121576,-10.7972,0.21871556,-3.64852385,-3.69133379,24.66056712,29.76111412,5.0720683,32810469411.233868,0.9648,32810469411.23,,2025-05-28T18:47:00.000Z
2010,Cardano,ADA,cardano,1524,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35334514487.46726,44994495302.31451,False,,9,,,,2025-05-28T18:47:00.000Z,0.7457073848690338,580643762.9509741,-14.629,0.10418955,-2.72661495,-1.42164218,6.93906798,11.01936507,13.79523093,26349208394.0662,0.7748,33556832319.11,,2025-05-28T18:47:00.000Z
1958,TRON,TRX,tron,1181,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94870863355.74092,94870868959.37683,True,,10,,,,2025-05-28T18:47:00.000Z,0.27513928103833646,505954096.57183903,-13.5943,0.10198752,0.05618813,3.06683592,11.25667828,17.17427425,20.52358116,26102701135.18482,0.7676,26102702676.97,,2025-05-28T18:47:00.000Z
20947,Sui,SUI,sui,667,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem']",10000000000.0,3338327017.9116654,10000000000.0,False,,11,3338327017.9116654,11899417446.975687,,2025-05-28T18:47:00.000Z,3.5644852595715815,1017902086.9051914,-14.7943,0.09157966,-3.98701787,-8.40846047,0.258002,55.70116961,25.65242264,11899417446.975687,0.3499,35644852595.72,,2025-05-28T18:47:00.000Z
32196,Hyperliquid,HYPE,hyperliquid,87,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem']",1000000000.0,333928180.0,999993930.0,False,"{'id': 32196, 'name': 'Hyperliquid', 'symbol': 'HYPE', 'slug': 'hyperliquid', 'token_address': '0x0d01dc56dcaaca66ad901c959b4011ec'}",12,333931719.0,11418574482.746935,,2025-05-28T18:47:00.000Z,34.194339240792324,279895319.03087467,-15.836,0.17679885,-9.10651689,24.55109586,96.82063914,166.20628267,67.488035,11418453468.980362,0.3358,34194339240.79,,2025-05-28T18:47:00.000Z
1975,Chainlink,LINK,chainlink,2016,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x514910771af9ca656af840dff83e8264ecf986ca'}",13,,,,2025-05-28T18:47:00.000Z,15.498376111871078,312920827.2846362,-14.8218,-0.00333625,-2.89615358,-2.07147658,5.11135471,14.21620981,1.21167049,10183982485.17666,0.2995,15498376111.87,,2025-05-28T18:47:00.000Z
